,Municipios,Sexo,Periodo,Total
17716,16245,Mujeres,2003,274.0
17717,16245,Mujeres,2002,264.0
17718,16245,Mujeres,2001,277.0
17719,16245,Mujeres,2000,261.0
17720,16245,Mujeres,1999,269.0
17721,16245,Mujeres,1998,264.0
17722,16245,Mujeres,1997,
17723,16245,Mujeres,1996,264.0
17724,16246,Total,2023,488.0
17725,16246,Total,2022,481.0
17726,16246,Total,2021,492.0
17727,16246,Total,2020,513.0
17728,16246,Total,2019,516.0
17729,16246,Total,2018,515.0
17730,16246,Total,2017,546.0
17731,16246,Total,2016,560.0
17732,16246,Total,2015,566.0
17733,16246,Total,2014,568.0
17734,16246,Total,2013,585.0
17735,16246,Total,2012,599.0
17736,16246,Total,2011,613.0
17737,16246,Total,2010,594.0
17738,16246,Total,2009,611.0
17739,16246,Total,2008,619.0
17740,16246,Total,2007,622.0
17741,16246,Total,2006,621.0
17742,16246,Total,2005,639.0
17743,16246,Total,2004,662.0
17744,16246,Total,2003,663.0
17745,16246,Total,2002,675.0
17746,16246,Total,2001,692.0
17747,16246,Total,2000,698.0
17748,16246,Total,1999,707.0
17749,16246,Total,1998,712.0
17750,16246,Total,1997,
17751,16246,Total,1996,742.0
17752,16246,Hombres,2023,263.0
17753,16246,Hombres,2022,258.0
17754,16246,Hombres,2021,262.0
17755,16246,Hombres,2020,277.0
17756,16246,Hombres,2019,282.0
17757,16246,Hombres,2018,285.0
17758,16246,Hombres,2017,296.0
17759,16246,Hombres,2016,306.0
17760,16246,Hombres,2015,312.0
17761,16246,Hombres,2014,312.0
17762,16246,Hombres,2013,318.0
17763,16246,Hombres,2012,329.0
17764,16246,Hombres,2011,326.0
17765,16246,Hombres,2010,318.0
17766,16246,Hombres,2009,328.0
17767,16246,Hombres,2008,327.0
17768,16246,Hombres,2007,327.0
17769,16246,Hombres,2006,320.0
17770,16246,Hombres,2005,326.0
17771,16246,Hombres,2004,340.0
17772,16246,Hombres,2003,339.0
17773,16246,Hombres,2002,348.0
17774,16246,Hombres,2001,354.0
17775,16246,Hombres,2000,353.0
17776,16246,Hombres,1999,360.0
17777,16246,Hombres,1998,364.0
17778,16246,Hombres,1997,
17779,16246,Hombres,1996,382.0
17780,16246,Mujeres,2023,225.0
17781,16246,Mujeres,2022,223.0
17782,16246,Mujeres,2021,230.0
17783,16246,Mujeres,2020,236.0
17784,16246,Mujeres,2019,234.0
17785,16246,Mujeres,2018,230.0
17786,16246,Mujeres,2017,250.0
17787,16246,Mujeres,2016,254.0
17788,16246,Mujeres,2015,254.0
17789,16246,Mujeres,2014,256.0
17790,16246,Mujeres,2013,267.0
17791,16246,Mujeres,2012,270.0
17792,16246,Mujeres,2011,287.0
17793,16246,Mujeres,2010,276.0
17794,16246,Mujeres,2009,283.0
17795,16246,Mujeres,2008,292.0
17796,16246,Mujeres,2007,295.0
17797,16246,Mujeres,2006,301.0
17798,16246,Mujeres,2005,313.0
17799,16246,Mujeres,2004,322.0
17800,16246,Mujeres,2003,324.0
17801,16246,Mujeres,2002,327.0
17802,16246,Mujeres,2001,338.0
17803,16246,Mujeres,2000,345.0
17804,16246,Mujeres,1999,347.0
17805,16246,Mujeres,1998,348.0
17806,16246,Mujeres,1997,
17807,16246,Mujeres,1996,360.0
17808,16247,Total,2023,63.0
17809,16247,Total,2022,66.0
17810,16247,Total,2021,73.0
17811,16247,Total,2020,82.0
17812,16247,Total,2019,80.0
17813,16247,Total,2018,76.0
17814,16247,Total,2017,78.0
17815,16247,Total,2016,87.0
17816,16247,Total,2015,99.0
17817,16247,Total,2014,103.0
17818,16247,Total,2013,97.0
17819,16247,Total,2012,101.0
17820,16247,Total,2011,98.0
17821,16247,Total,2010,100.0
17822,16247,Total,2009,100.0
17823,16247,Total,2008,104.0
17824,16247,Total,2007,109.0
17825,16247,Total,2006,116.0
17826,16247,Total,2005,112.0
17827,16247,Total,2004,114.0
17828,16247,Total,2003,114.0
17829,16247,Total,2002,118.0
17830,16247,Total,2001,124.0
17831,16247,Total,2000,126.0
17832,16247,Total,1999,132.0
17833,16247,Total,1998,141.0
17834,16247,Total,1997,
17835,16247,Total,1996,146.0
17836,16247,Hombres,2023,39.0
17837,16247,Hombres,2022,39.0
17838,16247,Hombres,2021,40.0
17839,16247,Hombres,2020,43.0
17840,16247,Hombres,2019,42.0
17841,16247,Hombres,2018,39.0
17842,16247,Hombres,2017,40.0
17843,16247,Hombres,2016,47.0
17844,16247,Hombres,2015,54.0
17845,16247,Hombres,2014,54.0
17846,16247,Hombres,2013,49.0
17847,16247,Hombres,2012,53.0
17848,16247,Hombres,2011,49.0
17849,16247,Hombres,2010,53.0
17850,16247,Hombres,2009,52.0
17851,16247,Hombres,2008,57.0
17852,16247,Hombres,2007,60.0
17853,16247,Hombres,2006,63.0
17854,16247,Hombres,2005,59.0
17855,16247,Hombres,2004,62.0
17856,16247,Hombres,2003,59.0
17857,16247,Hombres,2002,58.0
17858,16247,Hombres,2001,60.0
17859,16247,Hombres,2000,62.0
17860,16247,Hombres,1999,67.0
17861,16247,Hombres,1998,70.0
17862,16247,Hombres,1997,
17863,16247,Hombres,1996,73.0
17864,16247,Mujeres,2023,24.0
17865,16247,Mujeres,2022,27.0
17866,16247,Mujeres,2021,33.0
17867,16247,Mujeres,2020,39.0
17868,16247,Mujeres,2019,38.0
17869,16247,Mujeres,2018,37.0
17870,16247,Mujeres,2017,38.0
17871,16247,Mujeres,2016,40.0
17872,16247,Mujeres,2015,45.0
17873,16247,Mujeres,2014,49.0
17874,16247,Mujeres,2013,48.0
17875,16247,Mujeres,2012,48.0
17876,16247,Mujeres,2011,49.0
17877,16247,Mujeres,2010,47.0
17878,16247,Mujeres,2009,48.0
17879,16247,Mujeres,2008,47.0
17880,16247,Mujeres,2007,49.0
17881,16247,Mujeres,2006,53.0
17882,16247,Mujeres,2005,53.0
17883,16247,Mujeres,2004,52.0
17884,16247,Mujeres,2003,55.0
17885,16247,Mujeres,2002,60.0
17886,16247,Mujeres,2001,64.0
17887,16247,Mujeres,2000,64.0
17888,16247,Mujeres,1999,65.0
17889,16247,Mujeres,1998,71.0
17890,16247,Mujeres,1997,
17891,16247,Mujeres,1996,73.0
17892,16248,Total,2023,1.008
17893,16248,Total,2022,1.013
17894,16248,Total,2021,993.0
17895,16248,Total,2020,1.005
17896,16248,Total,2019,1.018
17897,16248,Total,2018,1.016
17898,16248,Total,2017,976.0
17899,16248,Total,2016,972.0
17900,16248,Total,2015,970.0
17901,16248,Total,2014,1.023
17902,16248,Total,2013,1.036
17903,16248,Total,2012,1.148
17904,16248,Total,2011,1.169
17905,16248,Total,2010,1.143
17906,16248,Total,2009,1.156
17907,16248,Total,2008,1.162
17908,16248,Total,2007,1.196
17909,16248,Total,2006,1.221
17910,16248,Total,2005,1.191
17911,16248,Total,2004,1.141
17912,16248,Total,2003,1.124
17913,16248,Total,2002,1.125
17914,16248,Total,2001,1.103
17915,16248,Total,2000,1.12
17916,16248,Total,1999,1.104
17917,16248,Total,1998,1.101
17918,16248,Total,1997,
17919,16248,Total,1996,1.123
17920,16248,Hombres,2023,500.0
17921,16248,Hombres,2022,504.0
17922,16248,Hombres,2021,498.0
17923,16248,Hombres,2020,506.0
17924,16248,Hombres,2019,504.0
17925,16248,Hombres,2018,504.0
17926,16248,Hombres,2017,485.0
17927,16248,Hombres,2016,481.0
17928,16248,Hombres,2015,476.0
17929,16248,Hombres,2014,499.0
17930,16248,Hombres,2013,503.0
17931,16248,Hombres,2012,565.0
17932,16248,Hombres,2011,570.0
17933,16248,Hombres,2010,561.0
17934,16248,Hombres,2009,570.0
17935,16248,Hombres,2008,573.0
17936,16248,Hombres,2007,589.0
17937,16248,Hombres,2006,619.0
17938,16248,Hombres,2005,606.0
17939,16248,Hombres,2004,580.0
17940,16248,Hombres,2003,566.0
17941,16248,Hombres,2002,576.0
17942,16248,Hombres,2001,575.0
17943,16248,Hombres,2000,578.0
17944,16248,Hombres,1999,573.0
17945,16248,Hombres,1998,547.0
17946,16248,Hombres,1997,
17947,16248,Hombres,1996,558.0
17948,16248,Mujeres,2023,508.0
17949,16248,Mujeres,2022,509.0
17950,16248,Mujeres,2021,495.0
17951,16248,Mujeres,2020,499.0
17952,16248,Mujeres,2019,514.0
17953,16248,Mujeres,2018,512.0
17954,16248,Mujeres,2017,491.0
17955,16248,Mujeres,2016,491.0
17956,16248,Mujeres,2015,494.0
17957,16248,Mujeres,2014,524.0
17958,16248,Mujeres,2013,533.0
17959,16248,Mujeres,2012,583.0
17960,16248,Mujeres,2011,599.0
17961,16248,Mujeres,2010,582.0
17962,16248,Mujeres,2009,586.0
17963,16248,Mujeres,2008,589.0
17964,16248,Mujeres,2007,607.0
17965,16248,Mujeres,2006,602.0
17966,16248,Mujeres,2005,585.0
17967,16248,Mujeres,2004,561.0
17968,16248,Mujeres,2003,558.0
17969,16248,Mujeres,2002,549.0
17970,16248,Mujeres,2001,528.0
17971,16248,Mujeres,2000,542.0
17972,16248,Mujeres,1999,531.0
17973,16248,Mujeres,1998,554.0
17974,16248,Mujeres,1997,
17975,16248,Mujeres,1996,565.0
17976,16249,Total,2023,2.405
17977,16249,Total,2022,2.433
17978,16249,Total,2021,2.466
17979,16249,Total,2020,2.521
17980,16249,Total,2019,2.481
17981,16249,Total,2018,2.522
17982,16249,Total,2017,2.587
17983,16249,Total,2016,2.628
17984,16249,Total,2015,2.617
17985,16249,Total,2014,2.842
17986,16249,Total,2013,3.012
17987,16249,Total,2012,3.0
17988,16249,Total,2011,3.05
17989,16249,Total,2010,3.068
17990,16249,Total,2009,3.078
17991,16249,Total,2008,3.005
17992,16249,Total,2007,2.925
17993,16249,Total,2006,2.888
17994,16249,Total,2005,2.782
17995,16249,Total,2004,2.741
17996,16249,Total,2003,2.71
17997,16249,Total,2002,2.734
17998,16249,Total,2001,2.712
17999,16249,Total,2000,2.716
18000,16249,Total,1999,2.721
18001,16249,Total,1998,2.736
18002,16249,Total,1997,
18003,16249,Total,1996,2.827
18004,16249,Hombres,2023,1.235
18005,16249,Hombres,2022,1.248
18006,16249,Hombres,2021,1.26
18007,16249,Hombres,2020,1.273
18008,16249,Hombres,2019,1.258
18009,16249,Hombres,2018,1.281
18010,16249,Hombres,2017,1.316
18011,16249,Hombres,2016,1.334
18012,16249,Hombres,2015,1.342
18013,16249,Hombres,2014,1.465
18014,16249,Hombres,2013,1.551
18015,16249,Hombres,2012,1.55
18016,16249,Hombres,2011,1.582
18017,16249,Hombres,2010,1.583
18018,16249,Hombres,2009,1.584
18019,16249,Hombres,2008,1.547
18020,16249,Hombres,2007,1.498
18021,16249,Hombres,2006,1.458
18022,16249,Hombres,2005,1.402
18023,16249,Hombres,2004,1.378
18024,16249,Hombres,2003,1.366
18025,16249,Hombres,2002,1.384
18026,16249,Hombres,2001,1.355
18027,16249,Hombres,2000,1.344
18028,16249,Hombres,1999,1.351
18029,16249,Hombres,1998,1.359
18030,16249,Hombres,1997,
18031,16249,Hombres,1996,1.403
18032,16249,Mujeres,2023,1.17
18033,16249,Mujeres,2022,1.185
18034,16249,Mujeres,2021,1.206
18035,16249,Mujeres,2020,1.248
18036,16249,Mujeres,2019,1.223
18037,16249,Mujeres,2018,1.241
18038,16249,Mujeres,2017,1.271
18039,16249,Mujeres,2016,1.294
18040,16249,Mujeres,2015,1.275
18041,16249,Mujeres,2014,1.377
18042,16249,Mujeres,2013,1.461
18043,16249,Mujeres,2012,1.45
18044,16249,Mujeres,2011,1.468
18045,16249,Mujeres,2010,1.485
18046,16249,Mujeres,2009,1.494
18047,16249,Mujeres,2008,1.458
18048,16249,Mujeres,2007,1.427
18049,16249,Mujeres,2006,1.43
18050,16249,Mujeres,2005,1.38
18051,16249,Mujeres,2004,1.363
18052,16249,Mujeres,2003,1.344
18053,16249,Mujeres,2002,1.35
18054,16249,Mujeres,2001,1.357
18055,16249,Mujeres,2000,1.372
18056,16249,Mujeres,1999,1.37
18057,16249,Mujeres,1998,1.377
18058,16249,Mujeres,1997,
18059,16249,Mujeres,1996,1.424
18060,16250,Total,2023,62.0
18061,16250,Total,2022,64.0
18062,16250,Total,2021,67.0
18063,16250,Total,2020,68.0
18064,16250,Total,2019,65.0
18065,16250,Total,2018,70.0
18066,16250,Total,2017,68.0
18067,16250,Total,2016,75.0
18068,16250,Total,2015,80.0
18069,16250,Total,2014,82.0
18070,16250,Total,2013,89.0
18071,16250,Total,2012,104.0
18072,16250,Total,2011,108.0
18073,16250,Total,2010,110.0
18074,16250,Total,2009,115.0
18075,16250,Total,2008,114.0
18076,16250,Total,2007,111.0
18077,16250,Total,2006,100.0
18078,16250,Total,2005,109.0
18079,16250,Total,2004,112.0
18080,16250,Total,2003,114.0
18081,16250,Total,2002,120.0
18082,16250,Total,2001,124.0
18083,16250,Total,2000,125.0
18084,16250,Total,1999,130.0
18085,16250,Total,1998,132.0
18086,16250,Total,1997,
18087,16250,Total,1996,130.0
18088,16250,Hombres,2023,40.0
18089,16250,Hombres,2022,41.0
18090,16250,Hombres,2021,41.0
18091,16250,Hombres,2020,42.0
18092,16250,Hombres,2019,39.0
18093,16250,Hombres,2018,43.0
18094,16250,Hombres,2017,41.0
18095,16250,Hombres,2016,46.0
18096,16250,Hombres,2015,48.0
18097,16250,Hombres,2014,48.0
18098,16250,Hombres,2013,50.0
18099,16250,Hombres,2012,61.0
18100,16250,Hombres,2011,63.0
18101,16250,Hombres,2010,63.0
18102,16250,Hombres,2009,63.0
18103,16250,Hombres,2008,59.0
18104,16250,Hombres,2007,60.0
18105,16250,Hombres,2006,56.0
18106,16250,Hombres,2005,61.0
18107,16250,Hombres,2004,60.0
18108,16250,Hombres,2003,60.0
18109,16250,Hombres,2002,65.0
18110,16250,Hombres,2001,66.0
18111,16250,Hombres,2000,60.0
18112,16250,Hombres,1999,62.0
18113,16250,Hombres,1998,62.0
18114,16250,Hombres,1997,
18115,16250,Hombres,1996,65.0
18116,16250,Mujeres,2023,22.0
18117,16250,Mujeres,2022,23.0
18118,16250,Mujeres,2021,26.0
18119,16250,Mujeres,2020,26.0
18120,16250,Mujeres,2019,26.0
18121,16250,Mujeres,2018,27.0
18122,16250,Mujeres,2017,27.0
18123,16250,Mujeres,2016,29.0
18124,16250,Mujeres,2015,32.0
18125,16250,Mujeres,2014,34.0
18126,16250,Mujeres,2013,39.0
18127,16250,Mujeres,2012,43.0
18128,16250,Mujeres,2011,45.0
18129,16250,Mujeres,2010,47.0
18130,16250,Mujeres,2009,52.0
18131,16250,Mujeres,2008,55.0
18132,16250,Mujeres,2007,51.0
18133,16250,Mujeres,2006,44.0
18134,16250,Mujeres,2005,48.0
18135,16250,Mujeres,2004,52.0
18136,16250,Mujeres,2003,54.0
18137,16250,Mujeres,2002,55.0
18138,16250,Mujeres,2001,58.0
18139,16250,Mujeres,2000,65.0
18140,16250,Mujeres,1999,68.0
18141,16250,Mujeres,1998,70.0
18142,16250,Mujeres,1997,
18143,16250,Mujeres,1996,65.0
18144,16251,Total,2023,2.292
18145,16251,Total,2022,2.287
18146,16251,Total,2021,2.28
18147,16251,Total,2020,2.282
18148,16251,Total,2019,2.249
18149,16251,Total,2018,2.304
18150,16251,Total,2017,2.259
18151,16251,Total,2016,2.269
18152,16251,Total,2015,2.304
18153,16251,Total,2014,2.273
18154,16251,Total,2013,2.296
18155,16251,Total,2012,2.39
18156,16251,Total,2011,2.383
18157,16251,Total,2010,2.231
18158,16251,Total,2009,2.03
18159,16251,Total,2008,2.029
18160,16251,Total,2007,2.1
18161,16251,Total,2006,2.132
18162,16251,Total,2005,2.182
18163,16251,Total,2004,2.232
18164,16251,Total,2003,2.287
18165,16251,Total,2002,2.35
18166,16251,Total,2001,2.427
18167,16251,Total,2000,2.483
18168,16251,Total,1999,2.45
18169,16251,Total,1998,2.465
18170,16251,Total,1997,
18171,16251,Total,1996,2.475
18172,16251,Hombres,2023,1.167
18173,16251,Hombres,2022,1.156
18174,16251,Hombres,2021,1.155
18175,16251,Hombres,2020,1.161
18176,16251,Hombres,2019,1.133
18177,16251,Hombres,2018,1.164
18178,16251,Hombres,2017,1.132
18179,16251,Hombres,2016,1.131
18180,16251,Hombres,2015,1.161
18181,16251,Hombres,2014,1.137
18182,16251,Hombres,2013,1.155
18183,16251,Hombres,2012,1.194
18184,16251,Hombres,2011,1.193
18185,16251,Hombres,2010,1.128
18186,16251,Hombres,2009,1.038
18187,16251,Hombres,2008,1.043
18188,16251,Hombres,2007,1.079
18189,16251,Hombres,2006,1.097
18190,16251,Hombres,2005,1.117
18191,16251,Hombres,2004,1.138
18192,16251,Hombres,2003,1.166
18193,16251,Hombres,2002,1.204
18194,16251,Hombres,2001,1.234
18195,16251,Hombres,2000,1.256
18196,16251,Hombres,1999,1.24
18197,16251,Hombres,1998,1.243
18198,16251,Hombres,1997,
18199,16251,Hombres,1996,1.248
18200,16251,Mujeres,2023,1.125
18201,16251,Mujeres,2022,1.131
18202,16251,Mujeres,2021,1.125
18203,16251,Mujeres,2020,1.121
18204,16251,Mujeres,2019,1.116
18205,16251,Mujeres,2018,1.14
18206,16251,Mujeres,2017,1.127
18207,16251,Mujeres,2016,1.138
18208,16251,Mujeres,2015,1.143
18209,16251,Mujeres,2014,1.136
18210,16251,Mujeres,2013,1.141
18211,16251,Mujeres,2012,1.196
18212,16251,Mujeres,2011,1.19
18213,16251,Mujeres,2010,1.103
18214,16251,Mujeres,2009,992.0
18215,16251,Mujeres,2008,986.0
18216,16251,Mujeres,2007,1.021
18217,16251,Mujeres,2006,1.035
18218,16251,Mujeres,2005,1.065
18219,16251,Mujeres,2004,1.094
18220,16251,Mujeres,2003,1.121
18221,16251,Mujeres,2002,1.146
18222,16251,Mujeres,2001,1.193
18223,16251,Mujeres,2000,1.227
18224,16251,Mujeres,1999,1.21
18225,16251,Mujeres,1998,1.222
18226,16251,Mujeres,1997,
18227,16251,Mujeres,1996,1.227
18228,16253,Total,2023,391.0
18229,16253,Total,2022,385.0
18230,16253,Total,2021,386.0
18231,16253,Total,2020,375.0
18232,16253,Total,2019,374.0
18233,16253,Total,2018,378.0
18234,16253,Total,2017,402.0
18235,16253,Total,2016,426.0
18236,16253,Total,2015,447.0
18237,16253,Total,2014,476.0
18238,16253,Total,2013,479.0
18239,16253,Total,2012,431.0
18240,16253,Total,2011,446.0
18241,16253,Total,2010,436.0
18242,16253,Total,2009,442.0
18243,16253,Total,2008,461.0
18244,16253,Total,2007,481.0
18245,16253,Total,2006,505.0
18246,16253,Total,2005,484.0
18247,16253,Total,2004,457.0
18248,16253,Total,2003,425.0
18249,16253,Total,2002,438.0
18250,16253,Total,2001,436.0
18251,16253,Total,2000,446.0
18252,16253,Total,1999,441.0
18253,16253,Total,1998,447.0
18254,16253,Total,1997,
18255,16253,Total,1996,458.0
18256,16253,Hombres,2023,212.0
18257,16253,Hombres,2022,209.0
18258,16253,Hombres,2021,203.0
18259,16253,Hombres,2020,198.0
18260,16253,Hombres,2019,204.0
18261,16253,Hombres,2018,202.0
18262,16253,Hombres,2017,211.0
18263,16253,Hombres,2016,222.0
18264,16253,Hombres,2015,238.0
18265,16253,Hombres,2014,263.0
18266,16253,Hombres,2013,265.0
18267,16253,Hombres,2012,234.0
18268,16253,Hombres,2011,241.0
18269,16253,Hombres,2010,238.0
18270,16253,Hombres,2009,238.0
18271,16253,Hombres,2008,244.0
18272,16253,Hombres,2007,252.0
18273,16253,Hombres,2006,258.0
18274,16253,Hombres,2005,248.0
18275,16253,Hombres,2004,238.0
18276,16253,Hombres,2003,223.0
18277,16253,Hombres,2002,212.0
18278,16253,Hombres,2001,214.0
18279,16253,Hombres,2000,215.0
18280,16253,Hombres,1999,214.0
18281,16253,Hombres,1998,217.0
18282,16253,Hombres,1997,
18283,16253,Hombres,1996,225.0
18284,16253,Mujeres,2023,179.0
18285,16253,Mujeres,2022,176.0
18286,16253,Mujeres,2021,183.0
18287,16253,Mujeres,2020,177.0
18288,16253,Mujeres,2019,170.0
18289,16253,Mujeres,2018,176.0
18290,16253,Mujeres,2017,191.0
18291,16253,Mujeres,2016,204.0
18292,16253,Mujeres,2015,209.0
18293,16253,Mujeres,2014,213.0
18294,16253,Mujeres,2013,214.0
18295,16253,Mujeres,2012,197.0
18296,16253,Mujeres,2011,205.0
18297,16253,Mujeres,2010,198.0
18298,16253,Mujeres,2009,204.0
18299,16253,Mujeres,2008,217.0
18300,16253,Mujeres,2007,229.0
18301,16253,Mujeres,2006,247.0
18302,16253,Mujeres,2005,236.0
18303,16253,Mujeres,2004,219.0
18304,16253,Mujeres,2003,202.0
18305,16253,Mujeres,2002,226.0
18306,16253,Mujeres,2001,222.0
18307,16253,Mujeres,2000,231.0
18308,16253,Mujeres,1999,227.0
18309,16253,Mujeres,1998,230.0
18310,16253,Mujeres,1997,
18311,16253,Mujeres,1996,233.0
18312,16254,Total,2023,226.0
18313,16254,Total,2022,222.0
18314,16254,Total,2021,207.0
18315,16254,Total,2020,212.0
18316,16254,Total,2019,220.0
18317,16254,Total,2018,229.0
18318,16254,Total,2017,216.0
18319,16254,Total,2016,230.0
18320,16254,Total,2015,218.0
18321,16254,Total,2014,223.0
18322,16254,Total,2013,220.0
18323,16254,Total,2012,238.0
18324,16254,Total,2011,227.0
18325,16254,Total,2010,225.0
18326,16254,Total,2009,235.0
18327,16254,Total,2008,236.0
18328,16254,Total,2007,240.0
18329,16254,Total,2006,241.0
18330,16254,Total,2005,267.0
18331,16254,Total,2004,271.0
18332,16254,Total,2003,271.0
18333,16254,Total,2002,276.0
18334,16254,Total,2001,278.0
18335,16254,Total,2000,288.0
18336,16254,Total,1999,272.0
18337,16254,Total,1998,276.0
18338,16254,Total,1997,
18339,16254,Total,1996,294.0
18340,16254,Hombres,2023,114.0
18341,16254,Hombres,2022,112.0
18342,16254,Hombres,2021,101.0
18343,16254,Hombres,2020,101.0
18344,16254,Hombres,2019,109.0
18345,16254,Hombres,2018,113.0
18346,16254,Hombres,2017,112.0
18347,16254,Hombres,2016,125.0
18348,16254,Hombres,2015,114.0
18349,16254,Hombres,2014,114.0
18350,16254,Hombres,2013,115.0
18351,16254,Hombres,2012,123.0
18352,16254,Hombres,2011,117.0
18353,16254,Hombres,2010,118.0
18354,16254,Hombres,2009,121.0
18355,16254,Hombres,2008,127.0
18356,16254,Hombres,2007,129.0
18357,16254,Hombres,2006,132.0
18358,16254,Hombres,2005,142.0
18359,16254,Hombres,2004,143.0
18360,16254,Hombres,2003,142.0
18361,16254,Hombres,2002,141.0
18362,16254,Hombres,2001,140.0
18363,16254,Hombres,2000,145.0
18364,16254,Hombres,1999,138.0
18365,16254,Hombres,1998,140.0
18366,16254,Hombres,1997,
18367,16254,Hombres,1996,157.0
18368,16254,Mujeres,2023,112.0
18369,16254,Mujeres,2022,110.0
18370,16254,Mujeres,2021,106.0
18371,16254,Mujeres,2020,111.0
18372,16254,Mujeres,2019,111.0
18373,16254,Mujeres,2018,116.0
18374,16254,Mujeres,2017,104.0
18375,16254,Mujeres,2016,105.0
18376,16254,Mujeres,2015,104.0
18377,16254,Mujeres,2014,109.0
18378,16254,Mujeres,2013,105.0
18379,16254,Mujeres,2012,115.0
18380,16254,Mujeres,2011,110.0
18381,16254,Mujeres,2010,107.0
18382,16254,Mujeres,2009,114.0
18383,16254,Mujeres,2008,109.0
18384,16254,Mujeres,2007,111.0
18385,16254,Mujeres,2006,109.0
18386,16254,Mujeres,2005,125.0
18387,16254,Mujeres,2004,128.0
18388,16254,Mujeres,2003,129.0
18389,16254,Mujeres,2002,135.0
18390,16254,Mujeres,2001,138.0
18391,16254,Mujeres,2000,143.0
18392,16254,Mujeres,1999,134.0
18393,16254,Mujeres,1998,136.0
18394,16254,Mujeres,1997,
18395,16254,Mujeres,1996,137.0
18396,16255,Total,2023,154.0
18397,16255,Total,2022,161.0
18398,16255,Total,2021,147.0
18399,16255,Total,2020,148.0
18400,16255,Total,2019,154.0
18401,16255,Total,2018,165.0
18402,16255,Total,2017,169.0
18403,16255,Total,2016,164.0
18404,16255,Total,2015,164.0
18405,16255,Total,2014,156.0
18406,16255,Total,2013,166.0
18407,16255,Total,2012,173.0
18408,16255,Total,2011,187.0
18409,16255,Total,2010,171.0
18410,16255,Total,2009,179.0
18411,16255,Total,2008,186.0
18412,16255,Total,2007,196.0
18413,16255,Total,2006,192.0
18414,16255,Total,2005,213.0
18415,16255,Total,2004,220.0
18416,16255,Total,2003,223.0
18417,16255,Total,2002,219.0
18418,16255,Total,2001,231.0
18419,16255,Total,2000,237.0
18420,16255,Total,1999,241.0
18421,16255,Total,1998,241.0
18422,16255,Total,1997,
18423,16255,Total,1996,242.0
18424,16255,Hombres,2023,76.0
18425,16255,Hombres,2022,83.0
18426,16255,Hombres,2021,78.0
18427,16255,Hombres,2020,82.0
18428,16255,Hombres,2019,84.0
18429,16255,Hombres,2018,88.0
18430,16255,Hombres,2017,91.0
18431,16255,Hombres,2016,88.0
18432,16255,Hombres,2015,85.0
18433,16255,Hombres,2014,81.0
18434,16255,Hombres,2013,86.0
18435,16255,Hombres,2012,90.0
18436,16255,Hombres,2011,96.0
18437,16255,Hombres,2010,83.0
18438,16255,Hombres,2009,87.0
18439,16255,Hombres,2008,90.0
18440,16255,Hombres,2007,91.0
18441,16255,Hombres,2006,93.0
18442,16255,Hombres,2005,106.0
18443,16255,Hombres,2004,110.0
18444,16255,Hombres,2003,110.0
18445,16255,Hombres,2002,110.0
18446,16255,Hombres,2001,114.0
18447,16255,Hombres,2000,117.0
18448,16255,Hombres,1999,119.0
18449,16255,Hombres,1998,120.0
18450,16255,Hombres,1997,
18451,16255,Hombres,1996,122.0
18452,16255,Mujeres,2023,78.0
18453,16255,Mujeres,2022,78.0
18454,16255,Mujeres,2021,69.0
18455,16255,Mujeres,2020,66.0
18456,16255,Mujeres,2019,70.0
18457,16255,Mujeres,2018,77.0
18458,16255,Mujeres,2017,78.0
18459,16255,Mujeres,2016,76.0
18460,16255,Mujeres,2015,79.0
18461,16255,Mujeres,2014,75.0
18462,16255,Mujeres,2013,80.0
18463,16255,Mujeres,2012,83.0
18464,16255,Mujeres,2011,91.0
18465,16255,Mujeres,2010,88.0
18466,16255,Mujeres,2009,92.0
18467,16255,Mujeres,2008,96.0
18468,16255,Mujeres,2007,105.0
18469,16255,Mujeres,2006,99.0
18470,16255,Mujeres,2005,107.0
18471,16255,Mujeres,2004,110.0
18472,16255,Mujeres,2003,113.0
18473,16255,Mujeres,2002,109.0
18474,16255,Mujeres,2001,117.0
18475,16255,Mujeres,2000,120.0
18476,16255,Mujeres,1999,122.0
18477,16255,Mujeres,1998,121.0
18478,16255,Mujeres,1997,
18479,16255,Mujeres,1996,120.0
18480,16263,Total,2023,1.425
18481,16263,Total,2022,1.356
18482,16263,Total,2021,1.313
18483,16263,Total,2020,1.285
18484,16263,Total,2019,1.27
18485,16263,Total,2018,1.258
18486,16263,Total,2017,1.25
18487,16263,Total,2016,1.234
18488,16263,Total,2015,1.236
18489,16263,Total,2014,1.24
18490,16263,Total,2013,1.246
18491,16263,Total,2012,1.242
18492,16263,Total,2011,1.228
18493,16263,Total,2010,1.202
18494,16263,Total,2009,1.195
18495,16263,Total,2008,1.137
18496,16263,Total,2007,1.123
18497,16263,Total,2006,1.061
18498,16263,Total,2005,1.039
18499,16263,Total,2004,1.006
18500,16263,Total,2003,983.0
18501,16263,Total,2002,965.0
18502,16263,Total,2001,953.0
18503,16263,Total,2000,920.0
18504,16263,Total,1999,880.0
18505,16263,Total,1998,863.0
18506,16263,Total,1997,
18507,16263,Total,1996,877.0
18508,16263,Hombres,2023,761.0
18509,16263,Hombres,2022,724.0
18510,16263,Hombres,2021,697.0
18511,16263,Hombres,2020,684.0
18512,16263,Hombres,2019,682.0
18513,16263,Hombres,2018,673.0
